ts_code,trade_date,open,high,low,close,volume,turnover,factor,prev_close,avg_price,high_limit,low_limit,turnover_rate,amp_rate,quote_rate,is_paused,is_st
688795.SH,20260105,584.5,619.79,583.51,619.65,5101965.0,3085934202.0,1.0,587.9,604.852,705.48,470.32,17.364,6.1711,5.4006,0,0
688795.SH,20260106,620.0,636.5,611.3,614.0,4418122.0,2739336548.0,1.0,619.65,620.023,743.58,495.72,15.0366,4.0668,-0.9118,0,0
688795.SH,20260107,609.02,628.6,608.08,617.54,3394912.0,2103572618.0,1.0,614.0,619.625,736.8,491.2,11.5542,3.342,0.5765,0,0
688795.SH,20260108,614.55,679.0,614.55,674.02,7156738.0,4686406442.0,1.0,617.54,654.824,741.05,494.03,24.3572,10.4366,9.146,0,0
688795.SH,20260109,660.0,668.68,646.0,664.25,4583933.0,3012443586.0,1.0,674.02,657.174,808.82,539.22,15.601,3.3649,-1.4495,0,0
688795.SH,20260112,658.0,663.0,641.77,648.59,3796383.0,2456994532.0,1.0,664.25,647.193,797.1,531.4,12.9206,3.1961,-2.3575,0,0
688795.SH,20260113,655.0,688.0,645.2,650.15,4210385.0,2797671662.0,1.0,648.59,664.469,778.31,518.87,14.3296,6.5989,0.2405,0,0
688795.SH,20260114,644.99,656.88,633.8,648.0,3526858.0,2275469352.0,1.0,650.15,645.183,780.18,520.12,12.0033,3.55,-0.3307,0,0
688795.SH,20260115,640.05,647.0,622.0,635.74,2810632.0,1778117551.0,1.0,648.0,632.64,777.6,518.4,9.5657,3.858,-1.892,0,0
688795.SH,20260116,636.9,649.9,634.62,646.76,2723169.0,1751227633.0,1.0,635.74,643.084,762.89,508.59,9.268,2.4035,1.7334,0,0
688795.SH,20260119,645.0,649.83,632.5,633.3,2341802.0,1492852960.0,1.0,646.76,637.48,776.11,517.41,7.9701,2.6795,-2.0811,0,0
688795.SH,20260120,633.26,633.26,610.08,615.21,2379999.0,1475508242.0,1.0,633.3,619.962,759.96,506.64,8.1001,3.6602,-2.8565,0,0
688795.SH,20260121,611.2,640.0,609.5,627.3,2661282.0,1674056767.0,1.0,615.21,629.042,738.25,492.17,9.0574,4.9577,1.9652,0,0
688795.SH,20260122,635.0,655.77,623.13,628.6,2533411.0,1608740554.0,1.0,627.3,635.01,752.76,501.84,8.6222,5.2033,0.2072,0,0
688795.SH,20260123,623.9,625.6,616.08,618.53,1889522.0,1169636354.0,1.0,628.6,619.012,754.32,502.88,6.4308,1.5145,-1.602,0,0
688795.SH,20260126,617.0,617.0,597.7,603.01,2095886.0,1266949704.0,1.0,618.53,604.494,742.24,494.82,7.1331,3.1203,-2.5092,0,0
688795.SH,20260127,598.1,609.65,595.0,605.42,1696807.0,1022346443.0,1.0,603.01,602.512,723.61,482.41,5.7749,2.4295,0.3997,0,0
688795.SH,20260128,605.42,616.8,600.4,602.88,1570909.0,954424607.0,1.0,605.42,607.562,726.5,484.34,5.3464,2.7089,-0.4195,0,0
688795.SH,20260129,602.95,602.98,590.0,590.08,1849733.0,1099233689.0,1.0,602.88,594.266,723.46,482.3,6.2954,2.153,-2.1231,0,0
688795.SH,20260130,588.01,595.42,581.11,590.01,1465287.0,862390282.0,1.0,590.08,588.547,708.1,472.06,4.987,2.4251,-0.0119,0,0
688795.SH,20260202,581.02,588.0,568.55,570.0,1948393.0,1118438821.0,1.0,590.01,574.031,708.01,472.01,6.6312,3.2966,-3.3915,0,0
688795.SH,20260203,571.55,575.0,536.2,554.92,2725457.0,1503048241.0,1.0,570.0,551.485,684.0,456.0,9.2758,6.807,-2.6456,0,0
688795.SH,20260204,548.99,553.09,538.35,543.87,1432387.0,778768654.0,1.0,554.92,543.686,665.9,443.94,4.875,2.6562,-1.9913,0,0
688795.SH,20260205,538.0,543.0,530.0,534.58,1277922.0,684341010.0,1.0,543.87,535.511,652.64,435.1,4.3493,2.3903,-1.7081,0,0
688795.SH,20260206,530.0,542.69,523.01,536.99,1643157.0,876165988.0,1.0,534.58,533.221,641.5,427.66,5.5923,3.6814,0.4508,0,0
688795.SH,20260209,548.0,570.0,543.11,564.88,2533358.0,1419858118.0,1.0,536.99,560.465,644.39,429.59,8.622,5.0075,5.1938,0,0
688795.SH,20260210,560.01,587.0,559.44,573.0,2436287.0,1405796597.0,1.0,564.88,577.024,677.86,451.9,8.2917,4.8789,1.4375,0,0
688795.SH,20260211,568.0,568.0,555.13,564.0,1425377.0,800513492.0,1.0,573.0,561.615,687.6,458.4,4.8511,2.2461,-1.5707,0,0
688795.SH,20260212,563.9,586.67,560.22,581.8,2153962.0,1235865182.0,1.0,564.0,573.764,676.8,451.2,7.3308,4.6897,3.156,0,0
688795.SH,20260213,578.25,587.98,573.61,575.5,1381600.0,800277684.0,1.0,581.8,579.24,698.16,465.44,4.7021,2.4699,-1.0828,0,0
688795.SH,20260224,586.0,596.0,574.0,591.38,2064006.0,1209880991.0,1.0,575.5,586.181,690.6,460.4,7.0246,3.8228,2.7593,0,0
688795.SH,20260225,589.8,593.5,581.1,587.8,1350433.0,791541605.0,1.0,591.38,586.139,709.66,473.1,4.5961,2.0968,-0.6054,0,0
688795.SH,20260226,588.88,615.0,585.49,608.05,2943304.0,1771761388.0,1.0,587.8,601.963,705.36,470.24,10.0172,5.0204,3.445,0,0
688795.SH,20260227,598.0,618.0,588.57,608.3,2582013.0,1552988277.0,1.0,608.05,601.464,729.66,486.44,8.7876,4.8401,0.0411,0,0
688795.SH,20260302,593.01,593.8,578.87,585.13,2482084.0,1453292620.0,1.0,608.3,585.513,729.96,486.64,8.4475,2.4544,-3.809,0,0
688795.SH,20260303,586.01,587.99,547.0,547.4,2769821.0,1555784327.0,1.0,585.13,561.691,702.16,468.1,9.4268,7.0053,-6.4481,0,0
688795.SH,20260304,541.0,571.0,540.55,558.99,1814173.0,1016856816.0,1.0,547.4,560.507,656.88,437.92,6.1744,5.5627,2.1173,0,0
688795.SH,20260305,570.0,586.8,563.0,579.89,2472605.0,1432754003.0,1.0,558.99,579.451,670.79,447.19,8.4153,4.2577,3.7389,0,0
688795.SH,20260306,573.97,586.8,570.2,581.0,1482515.0,859127287.0,1.0,579.89,579.507,695.87,463.91,5.0456,2.8626,0.1914,0,0
688795.SH,20260309,570.03,571.99,551.38,568.5,1802054.0,1012039091.0,1.0,581.0,561.603,697.2,464.8,6.1331,3.5473,-2.1515,0,0
688795.SH,20260310,579.0,585.43,573.26,579.86,1273560.0,737184459.0,1.0,568.5,578.838,682.2,454.8,4.3344,2.1407,1.9982,0,0
688795.SH,20260311,580.54,590.5,573.09,573.2,1832697.0,1068141153.0,1.0,579.86,582.825,695.83,463.89,6.2374,3.0024,-1.1486,0,0
688795.SH,20260312,569.84,573.0,553.0,557.18,1502381.0,841854728.0,1.0,573.2,560.347,687.84,458.56,5.1132,3.4892,-2.7948,0,0
688795.SH,20260313,554.25,561.9,548.1,549.47,1153994.0,639042593.0,1.0,557.18,553.766,668.62,445.74,3.9275,2.4768,-1.3838,0,0
688795.SH,20260316,546.62,555.05,534.05,554.75,1385675.0,753459613.0,1.0,549.47,543.749,659.36,439.58,4.716,3.8219,0.9609,0,0
688795.SH,20260317,556.0,575.2,553.0,559.24,2061464.0,1163070750.0,1.0,554.75,564.196,665.7,443.8,7.016,4.0018,0.8094,0,0
688795.SH,20260318,556.0,565.89,545.0,562.5,1552854.0,860437499.0,1.0,559.24,554.101,671.09,447.39,5.285,3.7354,0.5829,0,0
688795.SH,20260319,551.99,558.87,546.41,548.7,1211564.0,667661811.0,1.0,562.5,551.074,675.0,450.0,4.1234,2.2151,-2.4533,0,0
688795.SH,20260320,547.99,561.49,547.99,548.63,1476520.0,817573502.0,1.0,548.7,553.716,658.44,438.96,5.0252,2.4604,-0.0128,0,0
688795.SH,20260323,535.0,535.0,503.06,505.32,2056774.0,1062500401.0,1.0,548.63,516.586,658.36,438.9,7.0,5.8218,-7.8942,0,0
688795.SH,20260324,515.99,555.0,506.03,548.96,2873212.0,1536698839.0,1.0,505.32,534.837,606.38,404.26,9.7787,9.6909,8.6361,0,0
688795.SH,20260325,541.06,573.28,541.04,563.68,2487902.0,1392173219.0,1.0,548.96,559.577,658.75,439.17,8.4673,5.8729,2.6814,0,0
688795.SH,20260326,559.01,570.99,555.66,558.5,1666373.0,937379492.0,1.0,563.68,562.527,676.42,450.94,5.6713,2.7196,-0.919,0,0
