ts_code,trade_date,open,high,low,close,volume,turnover,factor,prev_close,avg_price,high_limit,low_limit,turnover_rate,amp_rate,quote_rate,is_paused,is_st
603002.SH,20140102,6.43,6.6,6.41,6.58,3926641.0,25593726.0,1.0098,6.44,6.518,7.08,5.8,2.0667,2.9503,2.1739,0,0
603002.SH,20140103,6.59,6.79,6.54,6.59,6676072.0,44423259.0,1.0098,6.58,6.6541,7.24,5.92,3.5137,3.7994,0.152,0,0
603002.SH,20140106,6.52,6.54,6.28,6.31,4210712.0,26755915.0,1.0098,6.59,6.3542,7.25,5.93,2.2162,3.9454,-4.2489,0,0
603002.SH,20140107,6.26,6.4,6.23,6.39,2653419.0,16841251.0,1.0098,6.31,6.347,6.94,5.68,1.3965,2.6941,1.2678,0,0
603002.SH,20140108,6.38,6.44,6.31,6.38,2386662.0,15213152.0,1.0098,6.39,6.3742,7.03,5.75,1.2561,2.0344,-0.1565,0,0
603002.SH,20140109,6.38,6.52,6.32,6.4,4652898.0,29976051.0,1.0098,6.38,6.4424,7.02,5.74,2.4489,3.1348,0.3135,0,0
603002.SH,20140110,6.4,6.4,6.14,6.18,3867913.0,24161152.0,1.0098,6.4,6.2466,7.04,5.76,2.0357,4.0625,-3.4375,0,0
603002.SH,20140113,6.15,6.23,5.99,6.09,3003145.0,18335674.0,1.0098,6.18,6.1055,6.8,5.56,1.5806,3.8835,-1.4563,0,0
603002.SH,20140114,6.11,6.23,6.07,6.22,3157604.0,19478176.0,1.0098,6.09,6.1687,6.7,5.48,1.6619,2.6273,2.1346,0,0
603002.SH,20140115,6.2,6.64,6.19,6.4,6412318.0,41138264.0,1.0098,6.22,6.4155,6.84,5.6,3.3749,7.2347,2.8939,0,0
603002.SH,20140116,6.35,6.41,6.3,6.36,3401765.0,21604439.0,1.0098,6.4,6.3509,7.04,5.76,1.7904,1.7188,-0.625,0,0
603002.SH,20140117,6.31,6.43,6.28,6.3,3089954.0,19644623.0,1.0098,6.36,6.3576,7.0,5.72,1.6263,2.3585,-0.9434,0,0
603002.SH,20140120,6.26,6.34,6.2,6.24,2528871.0,15820370.0,1.0098,6.3,6.2559,6.93,5.67,1.331,2.2222,-0.9524,0,0
