ts_code,trade_date,open,high,low,close,volume,turnover,factor,prev_close,avg_price,high_limit,low_limit,turnover_rate,amp_rate,quote_rate,is_paused,is_st
688630.SH,20210401,46.0,51.99,39.01,44.1,18998635.0,835948625.0,1.0,15.23,44.0005,0.0,0.0,77.3715,85.2265,189.56,0,0
688630.SH,20210402,46.5,71.9,46.2,66.99,17012557.0,937177637.0,1.0,44.1,55.0874,0.0,0.0,69.2833,58.2766,51.9048,0,0
688630.SH,20210406,67.0,77.6,64.1,69.45,15748585.0,1103004107.0,1.0,66.99,70.0383,0.0,0.0,64.1358,20.1523,3.6722,0,0
688630.SH,20210407,66.6,73.2,65.18,71.38,10687852.0,742962273.0,1.0,69.45,69.5146,0.0,0.0,43.526,11.5479,2.779,0,0
688630.SH,20210408,70.5,72.0,57.8,57.8,13116323.0,819381061.0,1.0,71.38,62.4703,0.0,0.0,53.4159,19.8935,-19.0249,0,0
688630.SH,20210409,56.16,61.0,54.16,59.16,8363505.0,486201440.0,1.0,57.8,58.1337,69.36,46.24,34.0602,11.8339,2.3529,0,0
688630.SH,20210412,57.0,57.79,50.61,50.7,8034766.0,428572788.0,1.0,59.16,53.3398,70.99,47.33,32.7214,12.1366,-14.3002,0,0
688630.SH,20210413,49.49,52.88,49.05,50.08,4843864.0,246530779.0,1.0,50.7,50.8955,60.84,40.56,19.7265,7.5542,-1.2229,0,0
688630.SH,20210414,50.0,52.25,49.27,51.51,4414653.0,224867412.0,1.0,50.08,50.9366,60.1,40.06,17.9786,5.9505,2.8554,0,0
688630.SH,20210415,51.0,51.0,46.66,47.91,5440112.0,262353105.0,1.0,51.51,48.2257,61.81,41.21,22.1547,8.4255,-6.9889,0,0
688630.SH,20210416,47.91,49.48,46.1,49.0,5013290.0,239809732.0,1.0,47.91,47.8348,57.49,38.33,20.4165,7.0549,2.2751,0,0
688630.SH,20210419,48.49,54.54,47.37,52.45,7062686.0,362552333.0,1.0,49.0,51.3335,58.8,39.2,28.7626,14.6327,7.0408,0,0
