stock_code,stock_name,current_price,ma10,ma20,ma60,vol_ma5,vol_ma20,day_change,month_change,score,selected,conditions,conditions_passed,reasons,data_count
002930,宏川智慧,10.12,9.274000000000003,9.497499999999999,12.257333333333333,28817124.6,16738358.9,10.000000000000009,-0.4916420845624492,45.0,True,"[True, True, False]",2,"['价格在MA20附近 (10.12 > 8.74)', '成交量放大 1.72倍', '趋势偏弱']",81
000063,中兴通讯,37.18,37.307,37.5065,36.657666666666664,185666486.8,235438388.35,2.735562310030404,2.0307354555433754,40.28497904030989,True,"[True, False, True]",2,"['价格在MA20附近 (37.18 > 34.51)', '成交量未明显放大 (0.79倍)', '趋势向上: MA20 > MA60, 价格 > MA60']",81
002065,东华软件,7.16,7.2509999999999994,7.225999999999999,7.892499999999999,40712873.4,40908548.6,0.2801120448179262,-3.892617449664426,40.0,True,"[True, False, True]",2,"['价格在MA20附近 (7.16 > 6.65)', '成交量未明显放大 (1.00倍)', '趋势向上: MA10 > MA20']",81
603496,恒为科技,23.18,24.505999999999997,23.437500000000004,27.21616666666667,13512622.8,13874636.3,0.870322019147074,1.7559262510974394,40.0,True,"[True, False, True]",2,"['价格在MA20附近 (23.18 > 21.56)', '成交量未明显放大 (0.97倍)', '趋势向上: MA10 > MA20']",81
300757,罗博特科,580.52,613.131,625.6139999999999,562.8645,7621395.8,7791373.35,-6.216478190630048,-15.579146368065144,30.627344591815614,True,"[True, False, True]",2,"['价格在MA20附近 (580.52 > 575.56)', '成交量未明显放大 (0.98倍)', '趋势向上: MA20 > MA60, 价格 > MA60']",81
002222,福晶科技,87.19,94.96700000000001,94.16050000000001,94.83883333333331,33557332.4,34233490.75,-5.515821413090594,-11.929292929292934,30.0,False,"[True, False, True]",2,"['价格在MA20附近 (87.19 > 86.63)', '成交量未明显放大 (0.98倍)', '趋势向上: MA10 > MA20']",81
600362,江西铜业,42.78,47.172000000000004,45.495999999999995,45.63483333333333,64080913.6,77317668.45,-1.2009237875288625,-10.912119950020827,30.0,False,"[True, False, True]",2,"['价格在MA20附近 (42.78 > 41.86)', '成交量未明显放大 (0.83倍)', '趋势向上: MA10 > MA20']",81
603228,景旺电子,68.21,74.374,74.3845,71.80133333333333,36805521.2,40686541.6,-5.80030382543848,-8.171782444803455,30.0,False,"[False, False, True]",1,"['价格低于MA20的92%', '成交量未明显放大 (0.90倍)', '趋势向上: MA20 > MA60']",81
002045,国光电器,8.06,8.218,8.498999999999999,10.254166666666666,17643179.2,14981598.75,2.6751592356688114,-12.676056338028163,10.0,False,"[True, True, False]",2,"['价格在MA20附近 (8.06 > 7.82)', '成交量放大 1.18倍', '趋势偏弱']",81
300394,天孚通信,285.0,317.119,360.45649999999995,361.13950000000006,55847432.2,49256512.05,-5.8411523721422,-42.69974667256423,10.0,False,"[False, True, False]",1,"['价格低于MA20的92%', '成交量放大 1.13倍', '趋势偏弱']",81
603920,世运电路,45.98,51.85600000000001,54.775999999999996,57.80199999999999,28630148.0,30976941.75,-4.288093255620318,-19.319178803298833,0.0,False,"[False, False, False]",0,"['价格低于MA20的92%', '成交量未明显放大 (0.92倍)', '趋势偏弱']",81
688195,腾景科技,189.5,199.54,206.971,292.402,8390407.4,10409360.0,-1.5993353411569267,-22.967479674796742,0.0,False,"[False, False, False]",0,"['价格低于MA20的92%', '成交量未明显放大 (0.81倍)', '趋势偏弱']",81
