ts_code,trade_date,open,high,low,close,volume,turnover,factor,prev_close,avg_price,high_limit,low_limit,turnover_rate,amp_rate,quote_rate,is_paused,is_st
300308.SZ,20140102,12.1,12.68,12.1,12.57,3540533.0,44303458.31,1.828,12.1,12.5132,13.31,10.89,8.458,4.7934,3.8843,0,0
300308.SZ,20140103,12.51,12.7,12.25,12.52,2434066.0,30521130.9,1.828,12.57,12.5392,13.83,11.31,5.8148,3.58,-0.3978,0,0
300308.SZ,20140106,12.6,12.8,12.12,12.33,2344882.0,29108695.15,1.828,12.52,12.4137,13.77,11.27,5.6017,5.4313,-1.5176,0,0
300308.SZ,20140107,12.38,12.56,11.81,12.4,1694968.0,20730728.0,1.828,12.33,12.2307,13.56,11.1,4.0491,6.0827,0.5677,0,0
300308.SZ,20140108,12.4,12.58,12.23,12.36,1421297.0,17626874.54,1.828,12.4,12.402,13.64,11.16,3.3953,2.8226,-0.3226,0,0
300308.SZ,20140109,12.47,12.78,12.24,12.38,2054325.0,25782852.34,1.828,12.36,12.5505,13.6,11.12,4.9076,4.3689,0.1618,0,0
300308.SZ,20140110,12.47,12.6,11.81,12.0,1738727.0,20953196.93,1.828,12.38,12.0509,13.62,11.14,4.1537,6.3813,-3.0695,0,0
300308.SZ,20140113,12.09,12.36,11.65,11.68,1066765.0,12653936.36,1.828,12.0,11.862,13.2,10.8,2.5484,5.9167,-2.6667,0,0
300308.SZ,20140114,11.86,12.07,11.77,12.05,1798702.0,21572715.27,1.828,11.68,11.9935,12.85,10.51,4.2969,2.5685,3.1678,0,0
300308.SZ,20140115,12.04,12.46,11.9,12.46,2402715.0,29202615.59,1.828,12.05,12.154,13.26,10.85,5.7399,4.6473,3.4025,0,0
300308.SZ,20140116,12.48,12.56,12.03,12.03,1724797.0,21188154.91,1.828,12.46,12.2844,13.71,11.21,4.1204,4.2536,-3.451,0,0
300308.SZ,20140117,11.9,12.08,11.8,11.93,1148790.0,13686945.31,1.828,12.03,11.9142,13.23,10.83,2.7444,2.3275,-0.8313,0,0
300308.SZ,20140120,11.9,12.09,11.81,11.96,741250.0,8856003.99,1.828,11.93,11.9474,13.12,10.74,1.7708,2.347,0.2515,0,0
300308.SZ,20140121,12.06,12.35,11.96,12.16,1278568.0,15562808.39,1.828,11.96,12.1721,13.16,10.76,3.0544,3.2609,1.6722,0,0
300308.SZ,20140122,12.27,12.94,12.16,12.76,4084613.0,51574058.43,1.828,12.16,12.6264,13.38,10.94,9.7578,6.4145,4.9342,0,0
300308.SZ,20140123,12.57,13.1,12.57,12.77,3696454.0,47364648.63,1.828,12.76,12.8135,14.04,11.48,8.8305,4.1536,0.0784,0,0
300308.SZ,20140124,12.78,12.84,12.59,12.75,2387331.0,30386460.92,1.828,12.77,12.7282,14.05,11.49,5.7031,1.9577,-0.1566,0,0
300308.SZ,20140127,12.75,13.45,12.75,13.18,3487841.0,45753301.18,1.828,12.75,13.1179,14.03,11.48,8.3321,5.4902,3.3725,0,0
